smiles,logs
O=S(=O)([O-])c1ccc2c(N=Nc3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)c(S(=O)(=O)[O-])cc2c1,-1.082414087
Cc1cc(C)cc(O)c1,-1.387983905
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,-2.772789495
CC(C)CC(=O)CC(C)C,-2.454057846
C=CCc1ccc(OC)c(OC)c1,-2.55201324
Nc1ccc2c(O)cc(S(=O)(=O)[O-])cc2c1,-2.679885573
O=S(=O)([O-])c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)[O-])ccc23)cc1,-2.936886553
CCCCCC1=C(OC(C)=O)CCC1CC(=O)OC,-3.721988672
C=CC1CC=CCC1,-3.335193031
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,-5.010485646
CCCCCCCCC=CCCCCCCCC[NH+](CCO)CCO,-4.78011829
CCCCOC(=O)c1ccc(C(=O)OCCCC)c(C(=O)OCCCC)c1,-4.807173711
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(O)cc4)CC3)cc2)c1=O,-4.828521956
C=CC(=O)OCCC[Si](OC)(OC)OC,-4.606388779
CCCCCCCCCCCO,-4.480440668
O[B]O,-2.340733519
C=CC(=O)OC1CC2CCC1(C)C2(C)C,-4.583092455
O=C1c2ccccc2C(=O)[C-]1c1ccc2ccccc2[nH+]1,-4.701186127
CCCCC(CC)COC(=O)OOC(C)(C)C,-4.659958513
CO[Si](OC)(C1CCCC1)C1CCCC1,-4.632799679
C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,-4.598598509
CCCC=O,-4.50210133
CCCCCCCCCCCC(=O)[O-],-4.950531484
CCCCCCCCCCCCCCCCCC(=O)[O-],-4.960419449
CCC=CCCOC(=O)c1ccccc1O,-4.643981404
CC1CCC(C(C)C)C(=O)C1,-2.491877231
COC(=O)c1ccc(C(=O)[O-])cc1[N+](=O)[O-],-2.657001848
Cc1cc(C)cc(C)c1,-3.382657059
C=CC(=C)CCCC(C)(C)OC(C)=O,-3.597416499
Cc1ccc([N+](=O)[O-])cc1Cl,-3.544278177
CCCCCCCCCCCCCCCCCC[N+](C)(C)C,-3.851456788
CCC[NH+](CCC)CCC,-2.472220255
[NH4+],1.451806889
O=C1CCCCCN1C(=O)NCCCCCCNC(=O)N1CCCCCC1=O,-3.906400656
CC(C)CCOC(=O)CC(C)C,-3.554059535
CCCCCC(CO)CCC,-3.518198523
Nc1ccc(CCc2ccc(N)cc2)cc1,-3.645700574
COC(=O)c1cccnc1,-0.459550859
O=C([O-])C(O)C(O)C(=O)[O-],-2.602434694
CC(C)(C)c1ccc(C(=O)[O-])cc1,-3.577962337
[Cu+],-3.32353295
O[Mo+2](O)(O)O,-1.672068062
Nc1cccc2ccc(S(=O)(=O)[O-])cc12,-1.682279323
FC(F)C(F)(F)F,-1.416495791
Cc1cccc(O)c1C,-1.424196078
Oc1c(I)cc(Cl)c2cccnc12,-1.822256226
CCCCC(CC)C(=O)OOC(C)(C)C,-3.669517691
CC1C(C=O)CC2CC1C2(C)C,-3.558040393
CC(C)(O)CCc1ccccc1,-1.555639677
CC(=O)Oc1ccc([N+](=O)[O-])cc1,-2.599256825
CC(=O)c1cc2ccccc2o1,-2.548488397
Nc1cc([N+](=O)[O-])cc(Cl)c1[O-],-2.699029836
CCC(O)COC1CCCCC1C(C)(C)C,-3.698734262
CC1CCC(C(C)C)C(OO)C1,-2.588821642
CC(C)COC(=O)c1cc(N)c(Cl)c(N)c1,-2.738284824
O=C(c1ccccc1)C1(O)CCCCC1,-2.664780194
[NH3+]NCc1ccccc1,-1.646789011
CCOc1nc2cccc(C(=O)[O-])c2n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,-6.497781397
Clc1nc(Cl)nc(Cl)n1,-2.622338856
COc1cc(-c2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-6.776311258
CC1(Cn2ccnn2)C(C(=O)[O-])N2C(=O)CC2S1(=O)=O,-1.838461676
CN(C=O)c1ccccc1,-1.494780947
Nc1ccc(S(=O)(=O)[O-])cc1S(=O)(=O)[O-],-1.770093003
CC1CCC(C(C)C)C(O)C1,-2.560404377
COc1ccc(C(=O)[O-])cc1[N+](=O)[O-],-2.661319514
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12,-2.820459609
CC(C)(C)C(=O)OCCc1ccccc1,-3.67528009
CC(=O)OC(C)C1CCCCC1,-3.597623767
CC(=O)CCC1=C(C)CCCC1(C)C,-3.655044576
CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,-0.937218529
CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1,-1.020958606
CCCCCCO,-1.382910122
CC1CCC(C(C)C)C(O)C1,-2.570623543
CCC(C)=CCCC(C)=CC#N,-3.589641142
CCCCCCC1(C)CCC(=O)O1,-2.643261824
COC(C)(C)C,-0.323526854
Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)[O-],-1.767738518
CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3,-3.72590382
CCC(C)(c1ccccc1)c1ccccc1,-4.588176842
c1ccc(C[NH2+]Cc2ccccc2)cc1,-2.687630237
Cc1cccc2nn[nH]c12,-1.516963539
Nc1cc([N+](=O)[O-])cc(S(=O)(=O)[O-])c1O,-1.766205568
O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N(CCO)CCO)n5)c(S(=O)(=O)[O-])c4)cc3S(=O)(=O)[O-])nc(N(CCO)CCO)n2)cc1,-0.46428681
COC(=O)c1ccccc1C(=O)OC,-1.686157925
CN(C)c1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,-2.008588463
CCCCCC1CCCC(=O)O1,-1.629032231
CCOC(=O)CC(=O)C(F)(F)F,-1.663024463
O=[N+]([O-])OCCOCCO[N+](=O)[O-],-1.690450821
O[Si](O)(c1ccccc1)c1ccccc1,-2.733020622
CCCCCOC(=O)CCCC,-3.624481304
CC1=CC(=O)N(Cc2cccc(CN3C(=O)C=C(C)C3=O)c2)C1=O,-3.900334993
O=C([O-])C(=O)[O-],-3.556228502
CCC=CCCOC(=O)c1ccccc1,-3.704897417
COC(=O)c1ccc(C(=O)OC)c(N)c1,-3.718503765
CCCC(CC)CCCCCCC[NH3+],-3.697625957
O=C([O-])CCCCCCCCCCC(=O)[O-],-3.76024149
CC1(C)CCC2OC23C(C)(C)C2CCC13C2,-4.6529288
CC(O)CSCCCCCCCCC(C)(C)C,-4.730940692
CCCCCCCCCCCC(=O)[O-],-4.619583571
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,-4.945016986
[Lu+3],-4.918566536
CCCCC(CC)COC(=O)CS,-4.635481621
CCC(C)(C)c1ccccc1,-4.50074592
CC1=CCCC(C)(C)C1C(C)CCC=O,-4.653202091
C=C1C2CCC(C2)C1(C)C,-4.471540428
CC1=CCC(C(C)CC2CCCC2=O)CC1,-4.680367049
CCCCCCCCCC(=O)OC,-4.626748523
O=C([O-])O,-5.022027024
CCCCN(CCCC)C(=O)N(CCCC)CCCC,-4.820595497
COC1(C)CCC23CC1C(C)(C)C2CCC3C,-4.74017718
COC1CCCCCCCCCCC1,-4.683590383
C=C1C2CCC(C)(OCC)C1CCC2(C)C,-4.734296245
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.860377549
Cc1ccc(N2C(=O)c3cccc4c(N)ccc(c34)C2=O)c(C)c1,-4.891655533
Cc1cc(C(C)(C)C)cc(C)c1CC#N,-4.70181183
CC(C)(c1ccccc1)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)c4ccccc4)cc2C(C)(C)c2ccccc2)OC3)c(C(C)(C)c2ccccc2)c1,-7.231973426
O=C1NC(=O)c2cccc3cccc1c23,-4.692831503
CCCC[Sn](=O)CCCC,-4.794038183
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].CCCC[Sn+2]CCCC,-5.113404326
O=C1CCC2CCCCC2O1,-0.586560326
COC(=O)c1ccc(C)cc1,-2.576720352
CC1CC(C)(C)OC(Cc2ccccc2)O1,-2.744685443
Nc1ccccc1N,-0.439609879
O=C1[N-]S(=O)(=O)c2ccccc21,-1.671832414
Cc1cc(S(=O)(=O)[O-])ccc1N,-1.729501225
CC(C)CCCC(C)CC#N,-3.587759138
O=[Mo](=O)([O-])[O-],-3.703694345
O=C1CCCCCN1C(=O)c1cccc(C(=O)N2CCCCCC2=O)c1,-3.958346195
CC(=O)CCC=C(C)CCC=C(C)C,-3.697448425
C=CCOC(=O)CCCCC,-2.610551759
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-],-1.764813003
O=C(CCCCl)c1ccc(F)cc1,-2.722633923
C=CC(=O)O[Si](C(C)C)(C(C)C)C(C)C,-4.943737963
CC(C)OC(=O)CCC(=O)OC(C)C,-1.729316846
Cc1ccc(N=Nc2c(O)c(C(=O)[O-])cc3ccccc23)c(S(=O)(=O)[O-])c1,-4.105730153
C[N+](C)(C)c1ccc2c(c1)C(=NNc1ccc(N)cc1)C(=O)C=C2,-1.980785388
NC(=O)C(F)(F)F,-1.485022741
CCC(C)(C)C1CCC(=O)CC1,-2.656892778
Cc1ccc(S(C)(=O)=O)cc1[N+](=O)[O-],-2.764701082
CCCCCCC#CC(=O)OC,-3.651887666
CCCCCCCCCCO,-3.631238037
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,-2.877472795
COc1ccc(OC)c(Cl)c1,-2.672402404
OCCOc1ccc2ccccc2c1,-2.71429469
CCCCOc1ccccc1,-3.613249563
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,-3.937488879
CCCCCCCCC=CCCCCCCCC[NH2+]CCC[NH3+],-3.955042001
Clc1ccc(Cl)c(Cl)c1,-3.702452078
Cc1c(OCC(F)(F)F)ccnc1CO,-1.792073711
COC,0.88436592
COc1cc(C=CC(=O)[O-])cc(OC)c1OC,-2.830470194
O=P[O-],0.123663372
BrCCCCBr,-2.790216782
c1ccc2c(c1)CCCC2,-3.567368139
CCCCOC(=O)CCCCC(=O)OCCCC,-3.86815387
CCOP(=O)(C(=O)c1c(C)cc(C)cc1C)c1ccccc1,-3.956081947
Cc1ccc(C(C)(C)C)c(O)c1,-2.672674663
COC(=O)c1ccc(C(=O)OC)c([N+](=O)[O-])c1,-2.835904882
CC(=O)[O-],0.29360437
C=CC(=O)OCCCCCCOC(=O)C=C,-2.819336696
CCCCCCCCCC(=O)N(C)C,-2.76811118
Nc1ccc(N=Nc2ccccc2)cc1,-3.759703076
CC1=CCC(CC#N)C1(C)C,-2.647537233
Cc1ccc(O)c(C(C)(C)C)c1,-2.691753623
C[N+](C)(C)c1ccccc1,0.287747296
CC(=O)OC(C)(C)C1CC=C(C)CC1,-3.021359064
C=CCOc1nc(OCC=C)nc(OCC=C)n1,-2.87422578
CCCCC(=O)[O-],-0.490652149
CC(O)C(C)Cc1ccccc1,-1.69697299
CCCCC(C(=O)OCC)C(=O)OCC,-2.816496397
CCCCCCCCCCCC1=[NH+]CCN1CCO,-3.898655621
FC(F)(F)c1ccc(Cl)cc1,-3.727695225
Oc1ccc(-c2ccc(O)cc2)cc1,-3.742373099
CC=COC1CCC(OC=CC)CC1,-3.903732091
O=C1CCCCCCCCCOCCCCCO1,-3.8838495
CCCCCCCCCCC(C)CCCCCCCC,-6.451104534
NC(=O)N=NC(N)=O,-3.54624346
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,-3.796046333
CC(C=O)Cc1ccc(C(C)(C)C)cc1,-3.791782061
COc1ccc(C(=O)Nc2ccccc2)cc1N,-3.86580004
C#[O+],-2.928799169
CCC(C)(C)Cl,-2.51054501
N#CCN(CC#N)CCN(CC#N)CC#N,-2.820404347
CC(C)(C)OOC(=O)c1ccccc1,-2.776432949
CC(F)F,-1.314722844
CCC(C)(O)CCCC(C)C,-2.694289782
COc1ccc2[nH]c(=S)[nH]c2c1,-2.750681924
FC(F)(F)Br,-2.667770969
CC(C)CCCCCOP(=S)([S-])OCCCCCC(C)C,-4.370701466
c1cc(OCC2CO2)c2ccc(OCC3CO3)cc2c1,-3.919173798
CC(C)=CCCC(C)=CCOC=O,-3.746150762
[Pb],-4.566123099
CC(=O)C=CC1C(C)=CCC(C)C1(C)C,-3.802676912
CO[SiH](CC1CCCCC1)OC,-3.095972537
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1,-4.06353038
Cc1cccc2[nH]c(=S)[nH]c12,-4.08795879
O=C([O-])CCP(=O)([O-])c1ccccc1,-0.828305155
O=S(Cc1ccccc1)Cc1ccccc1,-2.858808721
CC(C)(C#N)N=NC(C)(C)C#N,-2.713250998
C=CC(=O)OCC(C)CC,-2.653206406
Clc1nc2ccccc2s1,-2.732588375
Cc1cc(C2CCCCC2)n([O-])c(=O)c1,-0.933168591
Clc1ccc2c(Cl)ccnc2c1,-2.802624638
Nc1ccccc1S(=O)(=O)[O-],-1.747168641
CC(=O)C=C(C)O,-2.070050982
CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,-2.877252416
CCC(=O)OC1C(C)CCCC1(C)C,-3.803181261
COC(=O)c1ccc(C(=O)OC)cc1,-3.796856222
CCCCCCCC1CCCC1=O,-3.769441651
O=C(Cc1ccccc1)OCc1ccccc1,-3.86327488
CN(C)C(=S)SC(=S)N(C)C,-2.830299065
CC(C)=CCCC(C)CCO,-2.706734458
CCC(=O)C(C)CC=C(C)C,-2.701095244
Cc1cc(C)c(N)c(S(=O)(=O)[O-])c1,-1.819543504
c1ccsc1,-1.445011049
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-2.879922295
O=CC(Cl)(Cl)Cl,-0.691340871
CCC(C)CO,-0.468101062
CC(C)CCO,-0.468101062
CC(=O)Nc1ccc(S(=O)(=O)[O-])c2c1C(=O)C(=NNc1ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)c3ccc(S(=O)(=O)[O-])cc13)C(S(=O)(=O)[O-])=C2,-1.461244839
c1ccc2scnc2c1,-1.653826526
O=C([O-])c1cccc([N+](=O)[O-])c1,-1.745907172
O=[Mo]=O,-3.739643636
O=c1[nH]c2ccccc2c(=O)o1,-2.735417906
O=C(c1ccccc1)C(O)c1ccccc1,-2.849722352
CCCCCCCCO,-2.637593121
O=[Te]=O,-3.715606233
COC(=O)COc1nc(F)c(Cl)c(N)c1Cl,-3.951281028
C=CC(C)(CCC=C(C)C)OC(C)=O,-3.81577692
CC(C)(C)c1cccc(C(C)(C)C)c1O,-4.713587378
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1O,-5.185848833
[Ce+3],-5.066402363
CCCCC(CC)COC(C)=O,-4.645140005
CCCCCCCCC(C)C#N,-4.63242095
CCN1C(=O)C(=N[N-]c2ccc(Cl)cc2[N+](=O)[O-])C(C)=C(C#N)C1=O,-4.96733793
C=CCCCC(C)C,-4.458990177
O=C1Cc2cc(CCCl)c(Cl)cc2N1,-4.77757407
CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC,-4.958733139
CC(c1ccccc1)c1ccccc1,-4.692503939
Cc1ccccc1Cc1ccccc1,-4.692503939
[Nd+3],-5.108420439
CC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.995753937
O=C([O-])c1cc(Nc2ccccc2)c(C(=O)[O-])cc1Nc1ccccc1,-4.985723288
O=C(C=Cc1ccccc1)OCc1ccccc1,-4.820796026
O=c1nc(-c2ccccc2)nc(-c2ccccc2)[nH]1,-5.493585254
[Gd+3],-5.015236372
C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,-4.810584984
Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,-5.010576791
CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC,-5.02063787
O.O.O.O.O.[Pb+2].[Ti+4].[Zr+4],-5.098222153
CCOC(=O)C1C(C=C(C)C)C1(C)C,-4.765268274
NC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,-4.936725416
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,-4.870866208
COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2c(c1N)C(=O)c1ccccc1C2=O,-5.112570051
Cc1cc(S(=O)(=O)[O-])c(N=Nc2c(O)c(C(=O)[O-])cc3ccccc23)cc1Cl,-5.170401078
Cc1ccc(Nc2cc(C(=O)[O-])c([NH2+]c3ccc(C)cc3)cc2C(=O)[O-])cc1,-5.070513482
COc1cc(NC(=O)c2cc3ccccc3cc2O)c(OC)cc1Cl,-5.062270146
C=C(C)C(=O)OCC(CC)CCCC,-4.805974161
CCCCC(CC)CCl,-4.680882096
NC(=O)c1ccc(NC(=O)c2ccc(N)cc2)cc1,-4.915649994
CCCCCCCCCCCCO,-4.81481019
C=CC(=O)OCCCCCCCCCCOC(=O)C=C,-4.960875455
CC1CC(=O)CC2CCC3C4CCC(O)C4(C)CCC3C12C,-5.006428958
CC1(C)CC2(CC(C)(C)[NH2+]1)OC1(CCCCCCCCCCC1)NC2=O,-5.084664439
CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,-4.892804854
CCCCC(CC)COC(=O)CS[Sn](C)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC,-5.394292294
O=C(Cl)OCCOCCOC(=O)Cl,-4.886549003
[Lu+3],-5.311038629
OCc1cccc(Oc2ccccc2)c1,-2.825873142
O=C1CCCCCCCCCCCN1,-2.81950432
COC(=O)C=Cc1ccccc1,-2.73434753
CSc1cc(SC)c(N)c(C)c1N,-2.856925458
CC=Cc1ccc(OC)c(OC)c1,-2.778226795
Cc1ccc2cccc(O)c2n1,-1.730618615
CCC1CCC(CCC(=O)[O-])C1.CCC1CCC(CCC(=O)[O-])C1.[Co+2],-3.132383191
C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C,-3.04954214
CCCCCOC=O,-1.602059991
COC(=O)c1cccc(C(=O)OC)c1,-2.825819918
C=Cc1ccccc1,-2.555269616
C=C(C)C(=O)OCCCCCC,-3.755421034
Clc1cc(Cl)c(Cl)nc1Cl,-3.861424691
Nc1nc(-c2ccc3ccccc3c2)cs1,-4.849542252
CCCCCC(CO)Cc1ccccc1,-3.843268562
CCCCCCCCCC=O,-3.725525503
CC(=O)OCC=C(C)CCC=C(C)C,-3.830500177
C=CC(C)CCC=C(C)CCC=O,-3.79357605
COC(=O)C(F)(F)F,-0.647983703
CCOc1cc(C=O)ccc1O,-1.764202268
CC(=O)CCc1ccccc1,-1.716017996
COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,-2.979244778
CC(=O)OCC=Cc1ccccc1,-2.792724534
CC(=O)Oc1ccc(C(C)(C)CC(C)(C)C)cc1C1C(=O)Oc2ccc(C(C)(C)CC(C)(C)C)cc21,-6.692582562
CCCCC(CC)COC(=O)Nc1ccc(C)c(NC(=O)OCC[NH+](C)C)c1,-0.235193825
CCC(C)CCCC(C)(C)O,-2.749344685
O=c1[n-]c(=O)n(Cl)c(=O)n1Cl,-0.895160011
Nc1cc(S(=O)(=O)[O-])ccc1O,-1.829744737
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,-3.112109244
CCCCCCCCC=CCCCCCCCC(=O)[O-],-3.08883445
CC1=CCC(CCC(C)CO)C1(C)C,-3.842746406
CCCCCCCCCCCC(=O)N(C)C,-3.909307051
CC(C)(C)C1CCC(O)CC1,-3.103262125
CCCCCCCCCCCCCC[NH+](C)C,-3.935692561
CCCCl,-1.45340682
CC(C)CC(C)OP(=S)([S-])OC(C)C,-2.318974913
O=[N+]([O-])c1cccc(Cl)c1,-2.7612723
CC(=O)c1ccc2ccccc2c1,-2.796418719
Nc1ccc(N=Nc2ccc(NS(=O)(=O)c3ccc(NN=C4C(=O)c5c(cc(S(=O)(=O)[O-])c(N=Nc6ccc([N+](=O)[O-])cc6)c5N)C=C4S(=O)(=O)[O-])cc3)cc2)c(N)c1,-0.525678621
CC(Cl)CCl,-1.621664713
CCNc1ccccc1,-1.652077936
CC(C)CCOCCC(C)C,-3.760107067
CN(c1ccccc1)S(=O)(=O)c1cc([O-])c2c(N=Nc3ccc(NC(=O)CCl)cc3S(=O)(=O)[O-])c(N)ccc2c1,-4.35885707
Cc1ccc(Cl)c(Cl)c1,-3.775545726
COc1cc(S(=O)(=O)Nc2ccccc2)c(OC)cc1N,-4.057692864
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,-3.062508747
CC1=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=CC1=N,-2.105483191
CC(C)COP(=O)(OCC(C)C)OCC(C)C,-3.002154647
COC(=O)c1ccccc1C,-1.756647676
C=C(C)C,-2.32906904
C=CC(COC(C)=O)OC(C)=O,-0.817681412
Nc1cccc(O)c1,-0.622962848
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,-4.843867866
CCCCCCCCC=CCCCCCCCC(=O)NCCC[NH+](C)C,-4.149259389
Cc1c(Cl)cccc1Cl,-3.791936142
O=C1CCCCCCCCCCC1,-3.845829997
C#CC(C)(O)CCC=C(C)C,-1.772080431
Cc1ccc(C(=O)[O-])cc1[N+](=O)[O-],-2.848098023
COc1ccc(S(=O)(=O)[O-])cc1N,-0.899724345
O=C(c1ccccc1)c1ccc(O)c(O)c1,-2.92262005
CCN(CCO)c1ccc(N=Nc2sc3cc(OC)ccc3[n+]2C)cc1,-0.226272691
CCCC1CC(C)(OC(C)=O)CCO1,-2.204723233
CCCCC(CC)C[NH3+],-1.713480463
Cc1ccc(N)cc1Cl,-1.753126312
O=c1c([O-])c(-c2ccc(O)cc2O)oc2cc([O-])cc(O)c12,-3.082409058
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,-4.086559757
Cc1ccc(Cl)cc1Cl,-3.808969481
COC1OC(COS(=O)(=O)c2ccc(C)cc2)C2OC(C)(C)OC12,-4.156442533
COc1ccccc1C,-2.689083393
O=C([O-])Cc1ccc(Cl)cc1Cl,-2.91914164
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-5.029134765
CCC(=O)[O-],-2.823279191
N#Cc1ccc(Cl)cc1,-2.749354496
O=[N+]([O-])c1ccc(Cl)cc1,-2.811828673
CC(C)c1ccc(C=O)cc1,-2.785256582
C=C(C)C(=O)OCCCCOC(=O)C(=C)C,-2.969024542
CCC(=O)c1cccc(Cl)c1,-1.84670557
c1ccc(OCC2CO2)cc1,-1.796392183
O=C([O-])CCCCCCCC(=O)[O-],-1.894461449
O=C1CCCCCCCCCCOCCCCO1,-4.0179592
CC(C)CCCC(C)CC=O,-3.806483007
S=C(Nc1ccccc1)Nc1ccccc1,-3.971688427
CC12CCC3C4=C(CCC3C1CCC2=O)CC(=O)CC4,-4.054976729
CCCBr,-1.710756249
COc1ccc(Cl)cc1,-2.779325494
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,-3.203737155
O=S(=O)([O-])c1cccc(N=Nc2ccc(Nc3ccccc3)cc2)c1,-1.204686091
CNC(=O)N(c1ccccc1)c1ccccc1,-2.983946158
Nc1ccccc1-c1ccccc1,-2.861113735
O=P(OCCCl)(OCCCl)OCC(CCl)(CCl)COP(=O)(OCCCl)OCCCl,-3.400175355
O=C([O-])C1CCC(C(=O)[O-])CC1,-0.872370724
CCc1cccc2c(CCO)c[nH]c12,-1.91532641
C=CC(C)(CCC=C(C)C)OC(C)OCC,-3.976401784
O=C(c1ccccc1)c1ccccc1,-3.882202908
CCCC(=O)OC(C)C1CCCCC1,-3.920758898
CCC1(CC=C2CCCc3cc(OC)ccc32)C(=O)CCC1O,-4.122768724
CCC(C)c1ccccc1,-3.758607848
CC(=O)Nc1cccc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c1,-4.307910861
CC(=O)OC(C)(C)C1CC=C(C)CC1,-3.931170339
C=CC(C)(O)CCC=C(C)CCC=C(C)C,-3.985352266
C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,-4.043662925
Nc1ccc(C(F)(F)F)cc1,-2.847330143
CC[N+](CC)(CC)Cc1ccccc1,-0.007265664
O=C([O-])CCCCCCCCC(=O)[O-],-3.041064725
C=C(C)C(=O)OCCOCCOCCCC,-2.015948507
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-3.179502969
CC(=O)c1cccc2ccccc12,-2.884634649
CC(C)c1ccc(N)cc1,-1.785831196
COc1ccc(N)cc1,-0.748029368
CCCCCO,-0.602799636
COc1ccc([N+](=O)[O-])cc1N,-1.883279356
C=CCOC(=O)C(=C)C,-1.758481787
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,-3.314476262
CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,-4.012782104
CC(C)CCOCCc1ccccc1,-3.933735783
O=Cc1c(O)ccc2ccccc12,-3.89356759
Nc1nc(N)c(N=O)c(N)n1,-3.845472951
ClC=CCCl,-1.706753006
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,-6.667295084
COCc1ccc(O)c(OC)c1,-1.893447681
CCCCCC1COCCC1OC(C)=O,-2.998795888
Nc1ccc(N=Nc2ccccc2)c(N)c1,-2.997665561
COc1ccc(O)c(C(C)(C)C)c1,-2.927488442
C1CC(N2CCOCC2)CC[NH2+]1,-2.902722822
CCO[Si](CC(C)C)(OCC)OCC,-3.016846171
O=Cc1cc(O)c([O-])c([N+](=O)[O-])c1,-1.937833911
CCOC(=O)C(C)(C)c1ccccc1,-3.045838317
Cc1ccc(N)c([N+](=O)[O-])c1,-1.860061225
S=C=S,-1.559422096
COC(=O)c1ccccc1,-1.811798351
CCCCCCCC(OC)OC,-2.918005419
C1C[NH2+]CCNCC[NH2+]CCN1,-0.031020416
C=CCCCCCCCCC=O,-3.8931862
C[NH+]1C(C)(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)[NH+](C)C(C)(C)C2)CC1(C)C,-4.611221235
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,-3.992248355
[O-][Cl+3]([O-])([O-])[O-],-1.766528496
CCNc1nc(NC(C)C)nc(SC)n1,-3.047039957
COc1cccc(C(C)=O)c1,-1.869107387
c1ccc2[nH]cnc2c1,-1.769197233
O=c1[n-]c(=O)[nH]c(=O)[nH]1,-1.807646076
O=c1[nH]c2ccccc2n1CCCCl,-3.020394269
Clc1ccccn1,-0.754145669
Oc1cc(Cl)ccc1Cl,-1.911165602
NS(=O)(=O)c1ccc([O-])c(N=Nc2c(S(=O)(=O)[O-])cc3cc(Nc4ccc5c(O)c(N=Nc6cc(S(N)(=O)=O)ccc6[O-])c(S(=O)(=O)[O-])cc5c4)ccc3c2O)c1,-2.710489277
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,-3.329074326
CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-3.225649088
[AsH3],-2.573579366
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC21CCC(=O)O1,-4.225003779
